,area,score,tag,GlobalID,iou,date,latin,polygon_id,leafing_predicted,dayYear,year,date_num,isFlowering,isFruiting
70,1042.891451470529,0.934772491455078,1342,d6b6e4ed-8feb-499a-838c-a788619747da,0.890678536037023,2018-05-23,Dipteryx oleifera,d6b6e4ed-8feb-499a-838c-a788619747da_2018-05-23,93.585754,143,2018,49,,
71,488.5333339732882,0.972369909286499,7927,b64d553c-5249-4054-92c2-17f38034c737,0.869654339602533,2018-05-23,Dipteryx oleifera,b64d553c-5249-4054-92c2-17f38034c737_2018-05-23,66.751274,143,2018,49,,
72,318.9163283387957,0.965825438499451,5703,bd3a2cef-f5b0-45ec-b21d-9ee281f1a918,0.867264374835352,2018-05-23,Dipteryx oleifera,bd3a2cef-f5b0-45ec-b21d-9ee281f1a918_2018-05-23,94.92419,143,2018,49,,
73,777.8759880663847,0.985016703605652,1246,93d06e14-3d23-493c-a0b1-f74fd674eb46,0.858328799424772,2018-05-23,Dipteryx oleifera,93d06e14-3d23-493c-a0b1-f74fd674eb46_2018-05-23,99.38364,143,2018,49,,
74,407.26768014683006,0.975219368934631,6058,a366d4f8-2abc-4a52-aefe-20f8466233db,0.818270547220898,2018-05-23,Dipteryx oleifera,a366d4f8-2abc-4a52-aefe-20f8466233db_2018-05-23,11.264673,143,2018,49,,
75,177.3425186836521,0.986623883247375,138502,a230d4dd-a9f9-4aa0-8432-ae08e0067648,0.815053050707613,2018-05-23,Dipteryx oleifera,a230d4dd-a9f9-4aa0-8432-ae08e0067648_2018-05-23,47.809986,143,2018,49,,
76,228.6668584964899,0.972918510437012,2854,71e9d737-3268-4975-a45d-3ec5b2bdb355,0.8081458896638,2018-05-23,Dipteryx oleifera,71e9d737-3268-4975-a45d-3ec5b2bdb355_2018-05-23,1.8133712,143,2018,49,,
77,117.5269189000118,0.973850727081299,4250,14c7509c-1ea2-4d48-953e-cec5424e14b7,0.778532608695939,2018-05-23,Dipteryx oleifera,14c7509c-1ea2-4d48-953e-cec5424e14b7_2018-05-23,75.93399,143,2018,49,,
78,180.43292701939507,0.988998174667358,6133,d784d585-9aba-47ca-90bb-41760c31fa2e,0.770868941359979,2018-05-23,Dipteryx oleifera,d784d585-9aba-47ca-90bb-41760c31fa2e_2018-05-23,99.19271,143,2018,49,,
79,226.8185038560924,0.975219368934631,5440,bcf59fd0-ef26-40d0-9f77-91800fe1b656,0.753367675823152,2018-05-23,Dipteryx oleifera,bcf59fd0-ef26-40d0-9f77-91800fe1b656_2018-05-23,10.083229,143,2018,49,,
